"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MACK","Merrimack Pharmaceuticals, Inc.","14.26","$189.37M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack",
"MRSN","Mersana Therapeutics, Inc.","18.04","$409.74M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrsn",
"MRUS","Merus N.V.","18.36","$356.04M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrus",
"MLAB","Mesa Laboratories, Inc.","142.96","$537.37M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"MESO","Mesoblast Limited","5.45","$471.49M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/meso",
"CASH","Meta Financial Group, Inc.","74.75","$698.91M","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MEOH","Methanex Corporation","51.8","$4.44B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"MGCD","MGC Diagnostics Corporation","8.19","$36.36M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mgcd",
"MGEE","MGE Energy Inc.","64.85","$2.25B","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","58.62","$979.89M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mgpi",
"MBOT","Microbot Medical Inc. ","1.32","$45.94M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mbot",
"MCHP","Microchip Technology Incorporated","89.72","$20.88B","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MU","Micron Technology, Inc.","36.07","$40.18B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"MICT","Micronet Enertec Technologies, Inc.","0.9095","$6.8M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mict",
"MICTW","Micronet Enertec Technologies, Inc.","0.1386","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mictw",
"MSCC","Microsemi Corporation","49.91","$5.77B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","74.41","$573.12B","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","124.76","$1.43B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","2.68","$206.55M","1996","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MPB","Mid Penn Bancorp","29.0886","$123.29M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MTP","Midatech Pharma PLC","2.07","$50.4M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtp",
"MCEP","Mid-Con Energy Partners, LP","1.011","$30.42M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBCN","Middlefield Banc Corp.","45.675","$146.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbcn",
"MSEX","Middlesex Water Company","39.22","$640.77M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MSBI","Midland States Bancorp, Inc.","31.68","$604.94M","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/msbi",
"MOFG","MidWestOne Financial Group, Inc.","33.73","$412.13M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"MIME","Mimecast Limited","29.27","$1.66B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mime",
"MDXG","MiMedx Group, Inc","12.63","$1.42B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg",
"MNDO","MIND C.T.I. Ltd.","2.52","$48.61M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MB","MINDBODY, Inc.","26.9","$1.25B","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/mb",
"NERV","Minerva Neurosciences, Inc","6.9","$293.31M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nerv",
"MGEN","Miragen Therapeutics, Inc.","8.98","$192.92M","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mgen",
"MRTX","Mirati Therapeutics, Inc.","9.85","$245.95M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrtx",
"MSON","MISONIX, Inc.","9.95","$93.1M","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","3.49","$42.19M","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","23.04","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mindp",
"MITK","Mitek Systems, Inc.","9.65","$324.1M","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","8.13","$970.23M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","91.35","$4.96B","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MMAC","MMA Capital Management, LLC","24.9","$145.73M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mmac",
"MINI","Mobile Mini, Inc.","32.25","$1.43B","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOBL","MobileIron, Inc.","3.55","$334.18M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobl",
"MMDM","Modern Media Acquisition Corp.","9.77","$252.8M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdm",
"MMDMR","Modern Media Acquisition Corp.","0.415","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmr",
"MMDMU","Modern Media Acquisition Corp.","10.4","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmu",
"MMDMW","Modern Media Acquisition Corp.","0.5399","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmw",
"MLNK","ModusLink Global Solutions, Inc","1.67","$92.78M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MTEM","Molecular Templates, Inc.","6.55","$176.07M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtem",
"MBRX","Moleculin Biotech, Inc.","2.48","$50.25M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbrx",
"MNTA","Momenta Pharmaceuticals, Inc.","17.2","$1.31B","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MOMO","Momo Inc.","34.96","$6.92B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/momo",
"MCRI","Monarch Casino & Resort, Inc.","37.06","$651.09M","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MDLZ","Mondelez International, Inc.","40.05","$60.38B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","16.13","$874.44M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MPWR","Monolithic Power Systems, Inc.","102.98","$4.26B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","18.5","$771.77M","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro, Inc. ","52.35","$1.71B","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","13.53","$273.85M","2012","n/a","n/a","http://www.nasdaq.com/symbol/mrcc",
"MNST","Monster Beverage Corporation","55.81","$31.71B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MSDI","Monster Digital, Inc.","0.7302","$6.82M","2016","Technology","Electronic Components","http://www.nasdaq.com/symbol/msdi",
"MSDIW","Monster Digital, Inc.","0.183","n/a","2016","Technology","Electronic Components","http://www.nasdaq.com/symbol/msdiw",
"MORN","Morningstar, Inc.","83.61","$3.56B","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","0.895","$7.16M","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MOTA","Mota Group, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mota",
"MTFB","Motif Bio plc","9.1","$89.13M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtfb",
"MTFBW","Motif Bio plc","3.76","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtfbw",
"MPAA","Motorcar Parts of America, Inc.","28.01","$521.97M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpaa",
"MPVD","Mountain Province Diamonds Inc.","3.25","$520.8M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mpvd",
"MOXC","Moxian, Inc.","2.71","$181.59M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/moxc",
"MRIC","MRI Interventions Inc","2.87","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mric",
"MSBF","MSB Financial Corp.","17.845","$102.72M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MSG","MSG Networks Inc.","213.6","$5.03B","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/msg",
"MTGE","MTGE Investment Corp.","19.8","$906.79M","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtge",
"MTGEP","MTGE Investment Corp.","26.3259","$52.65M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtgep",
"MTSC","MTS Systems Corporation","51.3","$869.82M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"LABL","Multi-Color Corporation","82.25","$1.4B","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"MBIO","Mustang Bio, Inc.","11.3775","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbio",
"MFSF","MutualFirst Financial Inc.","38","$280.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MYSZ","My Size, Inc.","0.7125","$12.6M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mysz",
"MYL","Mylan N.V.","31.3","$16.79B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myl",
"MYND","MYnd Analytics, Inc.","3.5425","$15.02M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mynd",
"MYNDW","MYnd Analytics, Inc.","0.6688","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/myndw",
"MYOK","MyoKardia, Inc.","45.15","$1.6B","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myok",
"MYOS","MYOS RENS Technology Inc.","1.4","$8.18M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myos",
"MYRG","MYR Group, Inc.","27.34","$450.88M","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","33.83","$2.32B","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NBRV","Nabriva Therapeutics plc","8.47","$253.58M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nbrv",
"NAKD","Naked Brand Group Inc.","1.35","$13.96M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/nakd",
"NNDM","Nano Dimension Ltd.","5.17","$63.89M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/nndm",
"NANO","Nanometrics Incorporated","27.11","$691.18M","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NSTG","NanoString Technologies, Inc.","15.64","$394.2M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nstg",
"NH","NantHealth, Inc.","4.47","$545.18M","2016","Technology","EDP Services","http://www.nasdaq.com/symbol/nh",
"NK","NantKwest, Inc.","5.5","$436.92M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nk",
"NSSC","NAPCO Security Technologies, Inc.","9.4","$177.16M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NDAQ","Nasdaq, Inc.","76.43","$12.75B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq",
"NTRA","Natera, Inc.","12.64","$672.74M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ntra",
"NATH","Nathan&#39;s Famous, Inc.","71.4","$298.38M","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","2.27","$55M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","42.3","$294.32M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","118.28","$5.51B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","6.98","$541.06M","2007","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ncmi",
"NCOM","National Commerce Corporation","40.475","$569.5M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/ncom",
"NESR","National Energy Services Reunited Corp.","9.67","$277.07M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/nesr",
"NESRW","National Energy Services Reunited Corp.","0.5","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/nesrw",
"NGHC","National General Holdings Corp","18.03","$1.92B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","25.32","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","25.86","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","25.65","$56.43M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","25.51","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","2.6","$32.34M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nhld",
"NHLDW","National Holdings Corporation","0.4501","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nhldw",
"NATI","National Instruments Corporation","41.07","$5.36B","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NRCIA","National Research Corporation","37.45","$916.89M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcia",
"NRCIB","National Research Corporation","54.11","$1.32B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcib",
"NSEC","National Security Group, Inc.","13.3099","$33.57M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NWLI","National Western Life Group, Inc.","345.44","$1.26B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","10.5","$78.09M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","22.58","$256.1M","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/nhtc",
"NATR","Nature&#39;s Sunshine Products, Inc.","10.75","$203.1M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","35.35","$1.17B","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"ISM","Navient Corporation","25.14","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","Navient Corporation","24.17","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"NAVI","Navient Corporation","14.77","$4.05B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/navi",
"NBCP","NB Capital Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbcp",
"NBTB","NBT Bancorp Inc.","35.1","$1.53B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbtb",
"NCSM","NCS Multistage Holdings, Inc.","23.23","$1.01B","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ncsm",
"NKTR","Nektar Therapeutics","22.44","$3.51B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nktr",
"NEOG","Neogen Corporation","72.96","$2.79B","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","11.02","$874.86M","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/neo",
"NEON","Neonode Inc.","1.1199","$65.62M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
